0.1,0.002,0.002,1.7434,0.034242,2.87E-10,100.51,670066.6667
0.1,0.002,0.002,1.7532,0.034242,1.36E-09,61.959,413060
0.1,0.002,0.002,1.754,0.034242,1.48E-07,57.453,383020
0.1,0.002,0.002,1.7544,0.034242,2.22E-07,338.87,2259133.333
0.1,0.002,0.002,1.7569,0.034242,1.66E-09,120.54,803600
0.1,0.002,0.002,1.7585,0.034242,8.64E-07,165.42,1102800
0.1,0.002,0.002,1.8014,0.034242,3.50E-10,435.96,2906400
0.1,0.002,0.002,1.8045,0.034242,2.67E-08,72.811,485406.6667
0.1,0.002,0.002,1.8048,0.034242,7.80E-07,73.562,490413.3333
0.1,0.002,0.002,1.8077,0.034242,3.97E-12,316.67,2111133.333
0.1,0.002,0.002,1.8099,0.034242,6.42E-10,327.23,2181533.333
0.1,0.002,0.002,1.8135,0.034242,1.39E-09,575.56,3837066.667
0.1,0.002,0.002,1.8247,0.034242,4.23E-05,255.32,1702133.333
0.2,-0.002,-0.002,1.5034,0.034245,0.091152,325.23,2168200
0.2,-0.002,-0.002,1.5073,0.034245,1.28E-07,100.75,671666.6667
0.2,-0.002,-0.002,1.5091,0.034245,4.11E-08,395.14,2634266.667
0.2,-0.002,-0.002,1.5103,0.034245,1.11E-07,147.97,986466.6667
0.2,-0.002,-0.002,1.5174,0.034245,0.67666,243.22,1621466.667
0.2,-0.002,-0.002,1.5347,0.034245,3.33E-07,21.58,143866.6667
0.2,-0.002,-0.002,1.5356,0.034245,0.0021518,22.419,149460
0.2,-0.002,-0.002,1.5401,0.034245,0.0055635,190.75,1271666.667
0.2,-0.002,-0.002,1.5945,0.034245,6.95E-06,346.59,2310600
0.2,-0.002,-0.002,1.5946,0.034245,1.66E-05,347.94,2319600
0.2,-0.002,-0.002,1.6001,0.034245,0.0018381,236.06,1573733.333
0.2,-0.002,-0.002,1.6002,0.034245,1.61E-04,376.87,2512466.667
0.2,-0.002,-0.002,1.6054,0.034245,1.77E-07,76.254,508360
0.2,-0.002,-0.002,1.6095,0.034245,2.51E-07,432.79,2885266.667
0.2,-0.002,-0.002,1.6099,0.034245,1.79E-09,294.3,1962000
0.2,-0.002,-0.002,1.6131,0.034245,1.80E-09,516.56,3443733.333
0.2,-0.002,-0.002,1.6165,0.034245,8.78E-06,154.63,1030866.667
0.2,-0.002,-0.002,1.6168,0.034245,8.14E-04,165.63,1104200
0.2,-0.002,-0.002,1.6268,0.034245,3.73E-06,21.443,142953.3333
0.2,-0.002,-0.002,1.629,0.034245,4.20E-08,156.69,1044600
0.2,-0.002,-0.002,1.6293,0.034245,1.37E-04,132.49,883266.6667
0.2,-0.002,-0.002,1.6918,0.034245,3.93E-06,193.34,1288933.333
0.2,-0.002,-0.002,1.6927,0.034245,1.33E-08,171.67,1144466.667
0.2,-0.002,-0.002,1.6946,0.034245,4.61E-07,216.32,1442133.333
0.2,-0.002,-0.002,1.7287,0.034245,4.75E-09,64.271,428473.3333
0.2,-0.002,-0.002,1.7403,0.034245,7.05E-10,477.85,3185666.667
0.2,-0.002,-0.002,1.7405,0.034245,1.24E-09,439.1,2927333.333
0.2,-0.002,-0.002,1.7451,0.034245,5.23E-09,72.249,481660
0.2,-0.002,-0.002,1.747,0.034245,9.01E-08,47.981,319873.3333
0.2,-0.002,-0.002,1.7499,0.034245,3.24E-09,64.077,427180
0.2,-0.002,-0.002,1.7516,0.034245,7.77E-07,126.51,843400
0.2,-0.002,-0.002,1.7544,0.034245,1.25E-07,380.15,2534333.333
0.2,-0.002,-0.002,1.7807,0.034245,6.41E-10,123.24,821600
0.2,-0.002,-0.002,1.8007,0.034245,1.26E-09,63.743,424953.3333
0.2,-0.002,-0.002,1.8009,0.034245,2.81E-08,174.31,1162066.667
0.2,-0.002,-0.002,1.8013,0.034245,6.97E-07,63.857,425713.3333
0.2,-0.002,-0.002,1.802,0.034245,6.71E-09,222.67,1484466.667
0.2,-0.002,-0.002,1.803,0.034245,1.27E-08,274.15,1827666.667
0.2,-0.002,-0.002,1.8139,0.034245,8.27E-15,579.1,3860666.667
0.2,-0.002,-0.002,1.8182,0.034245,4.48E-05,256.13,1707533.333
0.2,-0.002,0.002,1.5037,0.034242,0.058036,330.05,2200333.333
0.2,-0.002,0.002,1.5087,0.034242,1.55E-06,354.56,2363733.333
0.2,-0.002,0.002,1.509,0.034242,1.79E-08,395.71,2638066.667
0.2,-0.002,0.002,1.5171,0.034242,1.95E-06,84.929,566193.3333
0.2,-0.002,0.002,1.521,0.034242,0.71541,240.92,1606133.333
0.2,-0.002,0.002,1.5349,0.034242,2.42E-04,24.656,164373.3333
